dataset,model,graph_mode,seeding,technique,seed,n_parameters,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
Epilepsy,dcrnn,adaptive_random_predef_seed42,SVD,none,42,204133,0.9202898550724636,0.9171184371184372,0.9182898904638036,0.9204045121213462,0.917753047164812
Epilepsy,dcrnn,adaptive_random_predef_seed456,SVD,none,456,204133,0.9637681159420288,0.9629823341866576,0.963671343239022,0.9660984848484848,0.9612745098039216
Epilepsy,dcrnn,adaptive_random_predef_seed789,SVD,none,789,204133,0.9130434782608696,0.9040796160361376,0.9084035057570028,0.9235576923076922,0.9117647058823528
Epilepsy,gconv_gru,adaptive_nosvd_random_predef_seed1024,noSVD,none,1024,105742,0.9565217391304348,0.9563257563039318,0.9565823222760578,0.962173579109063,0.9539215686274508
Epilepsy,gconv_gru,adaptive_nosvd_random_predef_seed123,noSVD,none,123,105742,0.9420289855072465,0.9407603578154426,0.9414623079232513,0.9478748997594226,0.9392156862745098
Epilepsy,gconv_gru,adaptive_nosvd_random_predef_seed42,noSVD,none,42,105742,0.9492753623188406,0.9480661040787624,0.948409058480605,0.9532840722495896,0.9475490196078432
Epilepsy,gconv_gru,adaptive_nosvd_random_predef_seed456,noSVD,none,456,105742,0.9130434782608696,0.9118404118404118,0.9144120828903438,0.919848901098901,0.9092474827768946
Epilepsy,gconv_gru,adaptive_nosvd_random_predef_seed789,noSVD,none,789,105742,0.927536231884058,0.9242255610995784,0.925843967623325,0.930026455026455,0.9276629570747216
Epilepsy,gconv_gru,adaptive_random_predef_seed1024,SVD,none,1024,105829,0.9637681159420288,0.9637114298131249,0.9636138037022342,0.9675452399685288,0.9622549019607844
Epilepsy,gconv_gru,adaptive_random_predef_seed123,SVD,none,123,105829,0.927536231884058,0.9252152371669916,0.9269629723799568,0.9343013468013468,0.9225490196078432
Epilepsy,gconv_gru,adaptive_random_predef_seed42,SVD,none,42,105829,0.9347826086956522,0.9311629370301696,0.9326547140181924,0.937541335978836,0.932843137254902
Epilepsy,gconv_gru,adaptive_random_predef_seed456,SVD,none,456,105829,0.9347826086956522,0.9319443603254396,0.9340973679675412,0.937541335978836,0.9299019607843138
Epilepsy,gconv_gru,adaptive_random_predef_seed789,SVD,none,789,105829,0.9420289855072465,0.9392876344086022,0.9408781362007168,0.94015899122807,0.9407922628510864
Epilepsy,gconv_lstm,adaptive_nosvd_random_predef_seed1024,noSVD,none,1024,138638,0.927536231884058,0.924414150220602,0.9271395582756032,0.9239864864864864,0.9257021727609964
Epilepsy,gconv_lstm,adaptive_nosvd_random_predef_seed123,noSVD,none,123,138638,0.9420289855072465,0.9413636363636364,0.9414404918752746,0.9419133771929824,0.9413884472708004
Epilepsy,gconv_lstm,adaptive_nosvd_random_predef_seed42,noSVD,none,42,138638,0.9565217391304348,0.955408653846154,0.9559062616127832,0.9589430894308943,0.9549019607843138
Epilepsy,gconv_lstm,adaptive_nosvd_random_predef_seed456,noSVD,none,456,138638,0.8913043478260869,0.8851034809938919,0.89012018136497,0.8874869383490073,0.8869766825649179
Epilepsy,gconv_lstm,adaptive_nosvd_random_predef_seed789,noSVD,none,789,138638,0.927536231884058,0.9236997616089716,0.9264281685836732,0.9281874039938556,0.9225490196078432
Epilepsy,gconv_lstm,adaptive_random_predef_seed1024,SVD,none,1024,138725,0.927536231884058,0.9230820246179966,0.9257700044290248,0.926147382029735,0.9260863804981452
Epilepsy,gconv_lstm,adaptive_random_predef_seed123,SVD,none,123,138725,0.9420289855072465,0.9404334677419356,0.9414276531089292,0.9419133771929824,0.9413884472708004
Epilepsy,gconv_lstm,adaptive_random_predef_seed42,SVD,none,42,138725,0.9202898550724636,0.9202217873450752,0.9209279900167332,0.9208333333333332,0.9201377848436672
Epilepsy,gconv_lstm,adaptive_random_predef_seed456,SVD,none,456,138725,0.8985507246376812,0.8932431907465048,0.8969611405200945,0.8972719353816915,0.8953100158982512
Epilepsy,gconv_lstm,adaptive_random_predef_seed789,SVD,none,789,138725,0.9347826086956522,0.9326730308554622,0.9340768556899914,0.933138182382134,0.9340355060943296
Epilepsy,hybrid_tgnn,adaptive_nosvd_random_predef_seed1024,noSVD,none,1024,105743,0.9420289855072465,0.9402153507830938,0.9411797399948384,0.944950738916256,0.9392156862745098
Epilepsy,hybrid_tgnn,adaptive_nosvd_random_predef_seed123,noSVD,none,123,105743,0.8913043478260869,0.8837878787878788,0.8881247255160298,0.8892825011246064,0.8889374668786434
Epilepsy,hybrid_tgnn,adaptive_nosvd_random_predef_seed42,noSVD,none,42,105743,0.927536231884058,0.9224102778941488,0.9252029815283672,0.925563909774436,0.9245098039215688
Epilepsy,hybrid_tgnn,adaptive_nosvd_random_predef_seed456,noSVD,none,456,105743,0.9637681159420288,0.9623539542894382,0.9629875864097462,0.965625,0.9632352941176472
Epilepsy,hybrid_tgnn,adaptive_nosvd_random_predef_seed789,noSVD,none,789,105743,0.927536231884058,0.92496740547588,0.9268389924985356,0.9280772674245096,0.9241255961844196
Epilepsy,hybrid_tgnn,adaptive_random_predef_seed1024,SVD,none,1024,105830,0.9637681159420288,0.9630099502487562,0.9636426562837984,0.9633572567783094,0.9628510863804982
Epilepsy,hybrid_tgnn,adaptive_random_predef_seed42,SVD,none,42,105830,0.9492753623188406,0.9465862006845612,0.947625748766162,0.9528824833702882,0.9485294117647058
Epilepsy,hybrid_tgnn,adaptive_random_predef_seed456,SVD,none,456,105830,0.9420289855072465,0.9407513390564238,0.9416722228070792,0.9429418103448276,0.9398118706942236
Epilepsy,hybrid_tgnn,adaptive_random_predef_seed789,SVD,none,789,105830,0.9347826086956522,0.9301998911834978,0.9323750898661806,0.9351087630692894,0.932843137254902
Epilepsy,a3tgcn,adaptive_correlation_mean,SVD,correlation,42,105959,0.9420289855072465,0.9381604059023414,0.940510089878954,0.9420183982683984,0.9401960784313724
Epilepsy,a3tgcn,adaptive_correlation_mean,SVD,correlation,123,105959,0.9637681159420288,0.9634583495600444,0.96334238430038,0.9666065365025468,0.9622549019607844
Epilepsy,a3tgcn,adaptive_correlation_mean,SVD,correlation,456,105959,0.8985507246376812,0.8932263814616755,0.8970756154899376,0.9192708333333334,0.888235294117647
Epilepsy,a3tgcn,adaptive_correlation_mean,SVD,correlation,789,105959,0.927536231884058,0.9255921221579124,0.92892029085708,0.9349547511312216,0.9288553259141494
Epilepsy,a3tgcn,adaptive_correlation_mean,SVD,correlation,1024,105959,0.9565217391304348,0.9538526570048308,0.956526289995099,0.9541353383458646,0.954133545310016
Epilepsy,a3tgcn,adaptive_correlation_meanstd,SVD,correlation,42,105959,0.9710144927536232,0.9704726368159204,0.9709971879731776,0.970933014354067,0.9702040275569688
Epilepsy,a3tgcn,adaptive_correlation_meanstd,SVD,correlation,123,105959,0.9637681159420288,0.9634583495600444,0.96334238430038,0.9666065365025468,0.9622549019607844
Epilepsy,a3tgcn,adaptive_correlation_meanstd,SVD,correlation,456,105959,0.8985507246376812,0.8932263814616755,0.8970756154899376,0.9192708333333334,0.888235294117647
Epilepsy,a3tgcn,adaptive_correlation_meanstd,SVD,correlation,789,105959,0.9637681159420288,0.9616750208855472,0.9630386352354314,0.9644522144522144,0.9632352941176472
Epilepsy,a3tgcn,adaptive_correlation_meanstd,SVD,correlation,1024,105959,0.9710144927536232,0.9692230576441104,0.9709047982274528,0.9725877192982456,0.9676470588235294
Epilepsy,a3tgcn,adaptive_correlation_nothresh,SVD,correlation,42,105959,0.9710144927536232,0.9692230576441104,0.9709047982274528,0.9725877192982456,0.9676470588235294
Epilepsy,a3tgcn,adaptive_correlation_nothresh,SVD,correlation,123,105959,0.9565217391304348,0.955944669365722,0.9561153161610828,0.9577924339384444,0.9554981452040276
Epilepsy,a3tgcn,adaptive_correlation_nothresh,SVD,correlation,456,105959,0.9130434782608696,0.9111906908990012,0.9134927576444852,0.934375,0.9049019607843136
Epilepsy,a3tgcn,adaptive_correlation_nothresh,SVD,correlation,789,105959,0.9710144927536232,0.9699362041467304,0.9707660125280264,0.971033653846154,0.9696078431372548
Epilepsy,a3tgcn,adaptive_correlation_nothresh,SVD,correlation,1024,105959,0.9710144927536232,0.9686274509803922,0.9710144927536232,0.9686274509803922,0.9686274509803922
Epilepsy,a3tgcn,adaptive_correlation_top50,SVD,correlation,42,105959,0.9420289855072465,0.9381604059023414,0.940510089878954,0.9420183982683984,0.9401960784313724
Epilepsy,a3tgcn,adaptive_correlation_top50,SVD,correlation,123,105959,0.9637681159420288,0.9634583495600444,0.96334238430038,0.9666065365025468,0.9622549019607844
Epilepsy,a3tgcn,adaptive_correlation_top50,SVD,correlation,456,105959,0.927536231884058,0.9224423352830812,0.9259047774424232,0.9408496732026144,0.918627450980392
Epilepsy,a3tgcn,adaptive_correlation_top50,SVD,correlation,789,105959,0.927536231884058,0.9255921221579124,0.92892029085708,0.9349547511312216,0.9288553259141494
Epilepsy,a3tgcn,adaptive_correlation_top50,SVD,correlation,1024,105959,0.9565217391304348,0.9538526570048308,0.956526289995099,0.9541353383458646,0.954133545310016
Epilepsy,a3tgcn,adaptive_nosvd_correlation_mean,noSVD,correlation,42,105872,0.9202898550724636,0.9178543640246256,0.9214329303123716,0.922136422136422,0.920521992580816
Epilepsy,a3tgcn,adaptive_nosvd_correlation_mean,noSVD,correlation,123,105872,0.927536231884058,0.9254867939078464,0.9258625940548136,0.9339781328847772,0.9235294117647058
Epilepsy,a3tgcn,adaptive_nosvd_correlation_mean,noSVD,correlation,456,105872,0.8840579710144928,0.8822723300984171,0.8842929807012982,0.8905603164139749,0.8788553259141495
Epilepsy,a3tgcn,adaptive_nosvd_correlation_mean,noSVD,correlation,789,105872,0.927536231884058,0.9250308776518454,0.9257694405485428,0.9349220223130106,0.9260863804981452
Epilepsy,a3tgcn,adaptive_nosvd_correlation_mean,noSVD,correlation,1024,105872,0.9492753623188406,0.9468235095707902,0.9488911619744558,0.9478702634328768,0.9461844197138314
Epilepsy,a3tgcn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,42,105872,0.9565217391304348,0.9551040591675266,0.9565111450122892,0.9558069381598792,0.9551139374668788
Epilepsy,a3tgcn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,123,105872,0.927536231884058,0.9254867939078464,0.9258625940548136,0.9339781328847772,0.9235294117647058
Epilepsy,a3tgcn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,456,105872,0.8840579710144928,0.8822723300984171,0.8842929807012982,0.8905603164139749,0.8788553259141495
Epilepsy,a3tgcn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,789,105872,0.9347826086956522,0.93251613540569,0.9347225721965152,0.9332173729706936,0.9346316905140436
Epilepsy,a3tgcn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,1024,105872,0.9130434782608696,0.9084093531977916,0.9110995212285482,0.9133661311080666,0.9094197138314786
Epilepsy,a3tgcn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,42,105872,0.9637681159420288,0.9625497979786042,0.963648192592272,0.9632379549214228,0.9628510863804982
Epilepsy,a3tgcn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,123,105872,0.9420289855072465,0.9392517864649012,0.9413486363165622,0.9399405772495756,0.9398118706942236
Epilepsy,a3tgcn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,456,105872,0.8768115942028986,0.8717957544463568,0.8757561093234221,0.8863970646255819,0.8683492315845257
Epilepsy,a3tgcn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,789,105872,0.9057971014492754,0.8983955621886657,0.901679113823042,0.9098252215630264,0.9040275569687336
Epilepsy,a3tgcn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,1024,105872,0.9420289855072465,0.9390097402597404,0.940689190037016,0.9413377192982456,0.9392156862745098
Epilepsy,a3tgcn,adaptive_nosvd_correlation_top50,noSVD,correlation,42,105872,0.9202898550724636,0.9178543640246256,0.9214329303123716,0.922136422136422,0.920521992580816
Epilepsy,a3tgcn,adaptive_nosvd_correlation_top50,noSVD,correlation,123,105872,0.8840579710144928,0.8799603174603174,0.8833390844260409,0.8955264593562466,0.8786433492315846
Epilepsy,a3tgcn,adaptive_nosvd_correlation_top50,noSVD,correlation,456,105872,0.9420289855072465,0.9405812100331308,0.9420555809689968,0.9403846661911178,0.9410042395336514
Epilepsy,a3tgcn,adaptive_nosvd_correlation_top50,noSVD,correlation,789,105872,0.927536231884058,0.9250308776518454,0.9257694405485428,0.9349220223130106,0.9260863804981452
Epilepsy,a3tgcn,adaptive_nosvd_correlation_top50,noSVD,correlation,1024,105872,0.9492753623188406,0.9468235095707902,0.9488911619744558,0.9478702634328768,0.9461844197138314
Epilepsy,a3tgcn,predefined_correlation_mean,,correlation,42,105863,0.9710144927536232,0.9692200695479384,0.9708018171738768,0.9694795203735144,0.9696078431372548
Epilepsy,a3tgcn,predefined_correlation_mean,,correlation,123,105863,1.0,1.0,1.0,1.0,1.0
Epilepsy,a3tgcn,predefined_correlation_mean,,correlation,456,105863,0.9855072463768116,0.9850764373546028,0.985494145582576,0.9860681114551084,0.984313725490196
Epilepsy,a3tgcn,predefined_correlation_mean,,correlation,789,105863,0.9710144927536232,0.9705363796040026,0.9705915817373408,0.9731854838709676,0.9705882352941176
Epilepsy,a3tgcn,predefined_correlation_mean,,correlation,1024,105863,0.9855072463768116,0.9858452950558214,0.9854783533273236,0.9871794871794872,0.9852941176470588
Epilepsy,a3tgcn,predefined_correlation_meanstd,,correlation,42,105863,0.9927536231884058,0.9921395234586096,0.9927447231923218,0.9928571428571428,0.9916666666666668
Epilepsy,a3tgcn,predefined_correlation_meanstd,,correlation,123,105863,1.0,1.0,1.0,1.0,1.0
Epilepsy,a3tgcn,predefined_correlation_meanstd,,correlation,456,105863,0.9855072463768116,0.9850764373546028,0.985494145582576,0.9860681114551084,0.984313725490196
Epilepsy,a3tgcn,predefined_correlation_meanstd,,correlation,789,105863,0.9855072463768116,0.9854135393039234,0.9855125654691615,0.985178727114211,0.9858903020667726
Epilepsy,a3tgcn,predefined_correlation_meanstd,,correlation,1024,105863,0.9710144927536232,0.9715544871794872,0.9708519137866964,0.975609756097561,0.9705882352941176
Epilepsy,a3tgcn,predefined_correlation_nothresh,,correlation,42,105863,0.9855072463768116,0.9842364532019704,0.985464410651817,0.9861111111111112,0.9833333333333334
Epilepsy,a3tgcn,predefined_correlation_nothresh,,correlation,123,105863,1.0,1.0,1.0,1.0,1.0
Epilepsy,a3tgcn,predefined_correlation_nothresh,,correlation,456,105863,0.9927536231884058,0.9929353233830844,0.9927478549282572,0.993421052631579,0.9926470588235294
Epilepsy,a3tgcn,predefined_correlation_nothresh,,correlation,789,105863,0.9782608695652174,0.977063688999173,0.9780412605938552,0.977796052631579,0.9779411764705882
Epilepsy,a3tgcn,predefined_correlation_nothresh,,correlation,1024,105863,0.9710144927536232,0.9715544871794872,0.9708519137866964,0.975609756097561,0.9705882352941176
Epilepsy,a3tgcn,predefined_correlation_top50,,correlation,42,105863,0.9710144927536232,0.9692200695479384,0.9708018171738768,0.9694795203735144,0.9696078431372548
Epilepsy,a3tgcn,predefined_correlation_top50,,correlation,123,105863,0.9927536231884058,0.9929353233830844,0.9927478549282572,0.993421052631579,0.9926470588235294
Epilepsy,a3tgcn,predefined_correlation_top50,,correlation,456,105863,0.9927536231884058,0.9929353233830844,0.9927478549282572,0.993421052631579,0.9926470588235294
Epilepsy,a3tgcn,predefined_correlation_top50,,correlation,789,105863,0.9710144927536232,0.9705363796040026,0.9705915817373408,0.9731854838709676,0.9705882352941176
Epilepsy,a3tgcn,predefined_correlation_top50,,correlation,1024,105863,0.9855072463768116,0.9858452950558214,0.9854783533273236,0.9871794871794872,0.9852941176470588
Epilepsy,dcrnn,adaptive_correlation_mean,SVD,correlation,42,204133,0.9202898550724636,0.916697544318512,0.9175568801620696,0.925306637697626,0.9187334393216746
Epilepsy,dcrnn,adaptive_correlation_mean,SVD,correlation,123,204133,0.9782608695652174,0.9771393034825872,0.9781469464272838,0.977511961722488,0.9769607843137256
Epilepsy,dcrnn,adaptive_correlation_mean,SVD,correlation,456,204133,0.9710144927536232,0.9696618136190722,0.9709877927653712,0.9703368393023566,0.969223635400106
Epilepsy,dcrnn,adaptive_correlation_mean,SVD,correlation,789,204133,0.9492753623188406,0.9465972222222222,0.9483132045088566,0.9488096509021032,0.9491255961844196
Epilepsy,dcrnn,adaptive_correlation_mean,SVD,correlation,1024,204133,0.9565217391304348,0.9561555695409096,0.9566457209040028,0.9591911764705884,0.9545177530471648
Epilepsy,dcrnn,adaptive_correlation_meanstd,SVD,correlation,42,204133,0.9492753623188406,0.9465862006845612,0.947625748766162,0.9528824833702882,0.9485294117647058
Epilepsy,dcrnn,adaptive_correlation_meanstd,SVD,correlation,123,204133,0.9782608695652174,0.9771393034825872,0.9781469464272838,0.977511961722488,0.9769607843137256
Epilepsy,dcrnn,adaptive_correlation_meanstd,SVD,correlation,456,204133,0.9710144927536232,0.9696618136190722,0.9709877927653712,0.9703368393023566,0.969223635400106
Epilepsy,dcrnn,adaptive_correlation_meanstd,SVD,correlation,789,204133,0.9637681159420288,0.9616750208855472,0.9630386352354314,0.9644522144522144,0.9632352941176472
Epilepsy,dcrnn,adaptive_correlation_meanstd,SVD,correlation,1024,204133,0.9782608695652174,0.9779897346452396,0.9782279214021812,0.9796037296037295,0.9769607843137256
Epilepsy,dcrnn,adaptive_correlation_nothresh,SVD,correlation,42,204133,0.9492753623188406,0.9471066274344964,0.9481838875994256,0.950860034184324,0.9475490196078432
Epilepsy,dcrnn,adaptive_correlation_nothresh,SVD,correlation,123,204133,0.9782608695652174,0.978549257759784,0.9779982006297796,0.9806005398110662,0.9779411764705882
Epilepsy,dcrnn,adaptive_correlation_nothresh,SVD,correlation,456,204133,0.9565217391304348,0.9545271582925272,0.9557647226259128,0.9567876344086022,0.9549019607843138
Epilepsy,dcrnn,adaptive_correlation_nothresh,SVD,correlation,789,204133,0.9637681159420288,0.9623539542894382,0.9629875864097462,0.965625,0.9632352941176472
Epilepsy,dcrnn,adaptive_correlation_nothresh,SVD,correlation,1024,204133,0.9855072463768116,0.9850764373546028,0.985494145582576,0.9860681114551084,0.984313725490196
Epilepsy,dcrnn,adaptive_correlation_top50,SVD,correlation,42,204133,0.9202898550724636,0.916697544318512,0.9175568801620696,0.925306637697626,0.9187334393216746
Epilepsy,dcrnn,adaptive_correlation_top50,SVD,correlation,123,204133,0.9710144927536232,0.970870936972632,0.97093739798235,0.9734375,0.9696078431372548
Epilepsy,dcrnn,adaptive_correlation_top50,SVD,correlation,456,204133,0.9855072463768116,0.9850764373546028,0.985494145582576,0.9860681114551084,0.984313725490196
Epilepsy,dcrnn,adaptive_correlation_top50,SVD,correlation,789,204133,0.9492753623188406,0.9465972222222222,0.9483132045088566,0.9488096509021032,0.9491255961844196
Epilepsy,dcrnn,adaptive_correlation_top50,SVD,correlation,1024,204133,0.9565217391304348,0.9561555695409096,0.9566457209040028,0.9591911764705884,0.9545177530471648
Epilepsy,dcrnn,adaptive_nosvd_correlation_mean,noSVD,correlation,42,204046,0.9492753623188406,0.9475445458496304,0.9486637819725512,0.950860034184324,0.9465686274509804
Epilepsy,dcrnn,adaptive_nosvd_correlation_mean,noSVD,correlation,123,204046,0.9420289855072465,0.9416040100250628,0.942526606371,0.9455409356725146,0.9394276629570748
Epilepsy,dcrnn,adaptive_nosvd_correlation_mean,noSVD,correlation,456,204046,0.9492753623188406,0.948633448611624,0.9490014973039284,0.9541090629800308,0.9465686274509804
Epilepsy,dcrnn,adaptive_nosvd_correlation_mean,noSVD,correlation,789,204046,0.9202898550724636,0.914591961710606,0.9163579268516632,0.9227067669172933,0.9197138314785374
Epilepsy,dcrnn,adaptive_nosvd_correlation_mean,noSVD,correlation,1024,204046,0.9565217391304348,0.9545271582925272,0.9557647226259128,0.9567876344086022,0.9549019607843138
Epilepsy,dcrnn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,42,204046,0.9420289855072465,0.9402524840070776,0.9404188242070608,0.9463972431077694,0.9401960784313724
Epilepsy,dcrnn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,123,204046,0.9420289855072465,0.9416040100250628,0.942526606371,0.9455409356725146,0.9394276629570748
Epilepsy,dcrnn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,456,204046,0.9492753623188406,0.948633448611624,0.9490014973039284,0.9541090629800308,0.9465686274509804
Epilepsy,dcrnn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,789,204046,0.9492753623188406,0.946352930223898,0.948153477606493,0.9491918103448276,0.9475490196078432
Epilepsy,dcrnn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,1024,204046,0.9420289855072465,0.940679697910636,0.9412912385448508,0.9454883733248584,0.9407922628510864
Epilepsy,dcrnn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,42,204046,0.9347826086956522,0.932320451264144,0.933924420457736,0.9371159754224272,0.9308823529411764
Epilepsy,dcrnn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,123,204046,0.9202898550724636,0.917463662308356,0.9193194552255962,0.9179073614557486,0.9183492315845256
Epilepsy,dcrnn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,456,204046,0.9347826086956522,0.9311629370301696,0.9326547140181924,0.937541335978836,0.932843137254902
Epilepsy,dcrnn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,789,204046,0.9347826086956522,0.929224853350634,0.9320236887746488,0.9389338731443996,0.9338235294117648
Epilepsy,dcrnn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,1024,204046,0.9420289855072465,0.9379680735930735,0.939541847041847,0.9452592879256968,0.9411764705882352
Epilepsy,dcrnn,adaptive_nosvd_correlation_top50,noSVD,correlation,42,204046,0.9492753623188406,0.9475445458496304,0.9486637819725512,0.950860034184324,0.9465686274509804
Epilepsy,dcrnn,adaptive_nosvd_correlation_top50,noSVD,correlation,123,204046,0.9782608695652174,0.9783258817685048,0.9782456064565828,0.9787775891341256,0.978537360890302
Epilepsy,dcrnn,adaptive_nosvd_correlation_top50,noSVD,correlation,456,204046,0.9492753623188406,0.9480661040787624,0.948409058480605,0.9532840722495896,0.9475490196078432
Epilepsy,dcrnn,adaptive_nosvd_correlation_top50,noSVD,correlation,789,204046,0.9202898550724636,0.914591961710606,0.9163579268516632,0.9227067669172933,0.9197138314785374
Epilepsy,dcrnn,adaptive_nosvd_correlation_top50,noSVD,correlation,1024,204046,0.9565217391304348,0.9545271582925272,0.9557647226259128,0.9567876344086022,0.9549019607843138
Epilepsy,dcrnn,predefined_correlation_mean,,correlation,42,204037,0.9782608695652174,0.978549257759784,0.9779982006297796,0.9806005398110662,0.9779411764705882
Epilepsy,dcrnn,predefined_correlation_mean,,correlation,123,204037,1.0,1.0,1.0,1.0,1.0
Epilepsy,dcrnn,predefined_correlation_mean,,correlation,456,204037,0.9782608695652174,0.9773912725288908,0.9784206391884128,0.9797297297297296,0.9765765765765766
Epilepsy,dcrnn,predefined_correlation_mean,,correlation,789,204037,0.9782608695652174,0.9779508527367592,0.9781580337797828,0.9776029695384534,0.978537360890302
Epilepsy,dcrnn,predefined_correlation_mean,,correlation,1024,204037,0.9782608695652174,0.9777842304373798,0.9780092879822784,0.979114971050455,0.9779411764705882
Epilepsy,dcrnn,predefined_correlation_meanstd,,correlation,42,204037,0.9565217391304348,0.9545271582925272,0.9557647226259128,0.9567876344086022,0.9549019607843138
Epilepsy,dcrnn,predefined_correlation_meanstd,,correlation,123,204037,1.0,1.0,1.0,1.0,1.0
Epilepsy,dcrnn,predefined_correlation_meanstd,,correlation,456,204037,0.9782608695652174,0.9773912725288908,0.9784206391884128,0.9797297297297296,0.9765765765765766
Epilepsy,dcrnn,predefined_correlation_meanstd,,correlation,789,204037,0.9782608695652174,0.9777842304373798,0.9780092879822784,0.979114971050455,0.9779411764705882
Epilepsy,dcrnn,predefined_correlation_meanstd,,correlation,1024,204037,0.9782608695652174,0.9771393034825872,0.9781469464272838,0.977511961722488,0.9769607843137256
Epilepsy,dcrnn,predefined_correlation_nothresh,,correlation,42,204037,0.9565217391304348,0.9545271582925272,0.9557647226259128,0.9567876344086022,0.9549019607843138
Epilepsy,dcrnn,predefined_correlation_nothresh,,correlation,123,204037,0.9710144927536232,0.9705363796040026,0.9705915817373408,0.9731854838709676,0.9705882352941176
Epilepsy,dcrnn,predefined_correlation_nothresh,,correlation,456,204037,1.0,1.0,1.0,1.0,1.0
Epilepsy,dcrnn,predefined_correlation_nothresh,,correlation,789,204037,0.9855072463768116,0.9858452950558214,0.9854783533273236,0.9871794871794872,0.9852941176470588
Epilepsy,dcrnn,predefined_correlation_nothresh,,correlation,1024,204037,0.9782608695652174,0.9771393034825872,0.9781469464272838,0.977511961722488,0.9769607843137256
Epilepsy,dcrnn,predefined_correlation_top50,,correlation,42,204037,0.9782608695652174,0.978549257759784,0.9779982006297796,0.9806005398110662,0.9779411764705882
Epilepsy,dcrnn,predefined_correlation_top50,,correlation,123,204037,0.9855072463768116,0.9849925484351716,0.9853953649106892,0.9853565365025468,0.9852941176470588
Epilepsy,dcrnn,predefined_correlation_top50,,correlation,456,204037,0.9782608695652174,0.9787212787212788,0.9781826868783392,0.98125,0.9779411764705882
Epilepsy,dcrnn,predefined_correlation_top50,,correlation,789,204037,0.9782608695652174,0.9779508527367592,0.9781580337797828,0.9776029695384534,0.978537360890302
Epilepsy,dcrnn,predefined_correlation_top50,,correlation,1024,204037,0.9782608695652174,0.9777842304373798,0.9780092879822784,0.979114971050455,0.9779411764705882
Epilepsy,gconv_gru,adaptive_correlation_mean,SVD,correlation,42,105829,0.9492753623188406,0.9467773190913712,0.94905464485546,0.9473609387923904,0.9471648118706942
Epilepsy,gconv_gru,adaptive_correlation_mean,SVD,correlation,123,105829,0.9565217391304348,0.9565024270542802,0.9562482121147108,0.961904761904762,0.9549019607843138
Epilepsy,gconv_gru,adaptive_correlation_mean,SVD,correlation,456,105829,0.9565217391304348,0.955408653846154,0.9559062616127832,0.9589430894308943,0.9549019607843138
Epilepsy,gconv_gru,adaptive_correlation_mean,SVD,correlation,789,105829,0.9710144927536232,0.9699362041467304,0.9707660125280264,0.971033653846154,0.9696078431372548
Epilepsy,gconv_gru,adaptive_correlation_mean,SVD,correlation,1024,105829,0.9492753623188406,0.946352930223898,0.948153477606493,0.9491918103448276,0.9475490196078432
Epilepsy,gconv_gru,adaptive_correlation_meanstd,SVD,correlation,42,105829,0.9492753623188406,0.9472914655965504,0.9483923625706971,0.949921330718342,0.9465686274509804
Epilepsy,gconv_gru,adaptive_correlation_meanstd,SVD,correlation,123,105829,0.9565217391304348,0.9565024270542802,0.9562482121147108,0.961904761904762,0.9549019607843138
Epilepsy,gconv_gru,adaptive_correlation_meanstd,SVD,correlation,456,105829,0.9565217391304348,0.955408653846154,0.9559062616127832,0.9589430894308943,0.9549019607843138
Epilepsy,gconv_gru,adaptive_correlation_meanstd,SVD,correlation,789,105829,0.9637681159420288,0.9629867764293994,0.9628615380290364,0.9666065365025468,0.9632352941176472
Epilepsy,gconv_gru,adaptive_correlation_meanstd,SVD,correlation,1024,105829,0.9565217391304348,0.9551139374668788,0.9565217391304348,0.9551139374668788,0.9551139374668788
Epilepsy,gconv_gru,adaptive_correlation_nothresh,SVD,correlation,42,105829,0.9710144927536232,0.9692489199069458,0.9708785720134282,0.9700944806234654,0.9686274509803922
Epilepsy,gconv_gru,adaptive_correlation_nothresh,SVD,correlation,123,105829,0.9420289855072465,0.9396240687065311,0.9405487046220444,0.9451804915514592,0.9401960784313724
Epilepsy,gconv_gru,adaptive_correlation_nothresh,SVD,correlation,456,105829,0.9492753623188406,0.9471066274344964,0.9481838875994256,0.950860034184324,0.9475490196078432
